Election Code,Election Title,County Code,County Name,Contest Code,Contest Title,Candidate Number,Candidate Name,Votes,Party Code
1001090,2020 GENERAL ELECTION,38,Houston,00511500,PROPOSED STATEWIDE AMENDMENT NUMBER FIVE (5),002,No,6592,NON
1001090,2020 GENERAL ELECTION,38,Houston,00511600,PROPOSED STATEWIDE AMENDMENT NUMBER SIX (6),001,Yes,27124,NON
1001090,2020 GENERAL ELECTION,38,Houston,00511600,PROPOSED STATEWIDE AMENDMENT NUMBER SIX (6),002,No,6471,NON
1001090,2020 GENERAL ELECTION,38,Houston,38031300,HOUSTON COUNTY REVENUE COMMISSIONER,001,Starla Moss,35190,REP
1001090,2020 GENERAL ELECTION,38,Houston,38031300,HOUSTON COUNTY REVENUE COMMISSIONER,002,Write-In,637,NON
1001090,2020 GENERAL ELECTION,38,Houston,38031400,"SUPERINTENDENT, HOUSTON COUNTY BOARD OF EDUCATION",001,Brandy White,14417,REP
1001090,2020 GENERAL ELECTION,38,Houston,38031400,"SUPERINTENDENT, HOUSTON COUNTY BOARD OF EDUCATION",002,Write-In,198,NON
1001090,2020 GENERAL ELECTION,38,Houston,38031500,MEMBER HOUSTON COUNTY BOARD OF EDUCATION DISTRICT 2,001,Scott Long,2450,REP
1001090,2020 GENERAL ELECTION,38,Houston,38031500,MEMBER HOUSTON COUNTY BOARD OF EDUCATION DISTRICT 2,002,Write-In,21,NON
1001090,2020 GENERAL ELECTION,38,Houston,38032200,HOUSTON COUNTY LOCAL AMENDMENT,001,Yes,31370,NON
1001090,2020 GENERAL ELECTION,38,Houston,38032200,HOUSTON COUNTY LOCAL AMENDMENT,002,No,8433,NON
1001090,2020 GENERAL ELECTION,38,Houston,38032300,HOUSTON COUNTY REFERENDUM,001,Yes,20038,NON
1001090,2020 GENERAL ELECTION,38,Houston,38032300,HOUSTON COUNTY REFERENDUM,002,No,12739,NON
1001090,2020 GENERAL ELECTION,39,Jackson,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,001,Joseph R. Biden,3709,DEM
1001090,2020 GENERAL ELECTION,39,Jackson,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,002,Donald J. Trump,19644,REP
1001090,2020 GENERAL ELECTION,39,Jackson,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,003,Jo Jorgensen,208,IND
1001090,2020 GENERAL ELECTION,39,Jackson,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,004,Write-In,41,NON
1001090,2020 GENERAL ELECTION,39,Jackson,00100900,UNITED STATES SENATOR,001,Doug Jones,4574,DEM
1001090,2020 GENERAL ELECTION,39,Jackson,00100900,UNITED STATES SENATOR,002,Tommy Tuberville,18867,REP
1001090,2020 GENERAL ELECTION,39,Jackson,00100900,UNITED STATES SENATOR,003,Write-In,29,NON
1001090,2020 GENERAL ELECTION,39,Jackson,00100940,"UNITED STATES REPRESENTATIVE, 4TH CONGRESSIONAL DISTRICT",001,Rick Neighbors,8,DEM
1001090,2020 GENERAL ELECTION,39,Jackson,00100940,"UNITED STATES REPRESENTATIVE, 4TH CONGRESSIONAL DISTRICT",002,Robert Aderholt,80,REP
1001090,2020 GENERAL ELECTION,39,Jackson,00100940,"UNITED STATES REPRESENTATIVE, 4TH CONGRESSIONAL DISTRICT",003,Write-In,0,NON
1001090,2020 GENERAL ELECTION,39,Jackson,00100950,"UNITED STATES REPRESENTATIVE, 5TH CONGRESSIONAL DISTRICT",001,Mo Brooks,19393,REP
1001090,2020 GENERAL ELECTION,39,Jackson,00100950,"UNITED STATES REPRESENTATIVE, 5TH CONGRESSIONAL DISTRICT",002,Write-In,205,NON
1001090,2020 GENERAL ELECTION,39,Jackson,00101400,"ASSOCIATE JUSTICE OF THE SUPREME COURT, PLACE 1",001,Greg Shaw,19145,REP
1001090,2020 GENERAL ELECTION,39,Jackson,00101400,"ASSOCIATE JUSTICE OF THE SUPREME COURT, PLACE 1",002,Write-In,133,NON
1001090,2020 GENERAL ELECTION,39,Jackson,00101410,"ASSOCIATE JUSTICE OF THE SUPREME COURT, PLACE 2",001,Brad Mendheim,19041,REP
1001090,2020 GENERAL ELECTION,39,Jackson,00101410,"ASSOCIATE JUSTICE OF THE SUPREME COURT, PLACE 2",002,Write-In,131,NON
1001090,2020 GENERAL ELECTION,39,Jackson,00102600,"COURT OF CIVIL APPEALS JUDGE, PLACE 1",001,"William C. ""Bill"" Thompson",19041,REP
1001090,2020 GENERAL ELECTION,39,Jackson,00102600,"COURT OF CIVIL APPEALS JUDGE, PLACE 1",002,Write-In,123,NON
1001090,2020 GENERAL ELECTION,39,Jackson,00102700,"COURT OF CIVIL APPEALS JUDGE, PLACE 2",001,Matt Fridy,18957,REP
1001090,2020 GENERAL ELECTION,39,Jackson,00102700,"COURT OF CIVIL APPEALS JUDGE, PLACE 2",002,Write-In,119,NON
1001090,2020 GENERAL ELECTION,39,Jackson,00103100,"COURT OF CRIMINAL APPEALS JUDGE, PLACE 1",001,Mary Windom,18948,REP
1001090,2020 GENERAL ELECTION,39,Jackson,00103100,"COURT OF CRIMINAL APPEALS JUDGE, PLACE 1",002,Write-In,109,NON
1001090,2020 GENERAL ELECTION,39,Jackson,00103200,"COURT OF CRIMINAL APPEALS JUDGE, PLACE 2",001,Beth Kellum,18908,REP
1001090,2020 GENERAL ELECTION,39,Jackson,00103200,"COURT OF CRIMINAL APPEALS JUDGE, PLACE 2",002,Write-In,111,NON
1001090,2020 GENERAL ELECTION,39,Jackson,00103600,"PRESIDENT, PUBLIC SERVICE COMMISSION",001,Laura Casey,3971,DEM
1001090,2020 GENERAL ELECTION,39,Jackson,00103600,"PRESIDENT, PUBLIC SERVICE COMMISSION",002,Twinkle Andress Cavanaugh,18559,REP
1001090,2020 GENERAL ELECTION,39,Jackson,00103600,"PRESIDENT, PUBLIC SERVICE COMMISSION",003,Write-In,18,NON
1001090,2020 GENERAL ELECTION,39,Jackson,00178800,"CIRCUIT COURT JUDGE, 38TH JUDICIAL CIRCUIT, PLACE 2",001,Brent Benson,19326,REP
1001090,2020 GENERAL ELECTION,39,Jackson,00178800,"CIRCUIT COURT JUDGE, 38TH JUDICIAL CIRCUIT, PLACE 2",002,Write-In,114,NON
1001090,2020 GENERAL ELECTION,39,Jackson,00511100,PROPOSED STATEWIDE AMENDMENT NUMBER ONE (1),001,Yes,16753,NON
1001090,2020 GENERAL ELECTION,39,Jackson,00511100,PROPOSED STATEWIDE AMENDMENT NUMBER ONE (1),002,No,2722,NON
1001090,2020 GENERAL ELECTION,39,Jackson,00511200,PROPOSED STATEWIDE AMENDMENT NUMBER TWO (2),001,Yes,9058,NON
1001090,2020 GENERAL ELECTION,39,Jackson,00511200,PROPOSED STATEWIDE AMENDMENT NUMBER TWO (2),002,No,7772,NON
1001090,2020 GENERAL ELECTION,39,Jackson,00511300,PROPOSED STATEWIDE AMENDMENT NUMBER THREE (3),001,Yes,12240,NON
1001090,2020 GENERAL ELECTION,39,Jackson,00511300,PROPOSED STATEWIDE AMENDMENT NUMBER THREE (3),002,No,5087,NON
1001090,2020 GENERAL ELECTION,39,Jackson,00511400,PROPOSED STATEWIDE AMENDMENT NUMBER FOUR (4),001,Yes,10466,NON
1001090,2020 GENERAL ELECTION,39,Jackson,00511400,PROPOSED STATEWIDE AMENDMENT NUMBER FOUR (4),002,No,6588,NON
1001090,2020 GENERAL ELECTION,39,Jackson,00511500,PROPOSED STATEWIDE AMENDMENT NUMBER FIVE (5),001,Yes,12519,NON
1001090,2020 GENERAL ELECTION,39,Jackson,00511500,PROPOSED STATEWIDE AMENDMENT NUMBER FIVE (5),002,No,2858,NON
1001090,2020 GENERAL ELECTION,39,Jackson,00511600,PROPOSED STATEWIDE AMENDMENT NUMBER SIX (6),001,Yes,12586,NON
1001090,2020 GENERAL ELECTION,39,Jackson,00511600,PROPOSED STATEWIDE AMENDMENT NUMBER SIX (6),002,No,2790,NON
1001090,2020 GENERAL ELECTION,39,Jackson,39031400,"DISTRICT COURT JUDGE, JACKSON COUNTY",001,Don Word,19436,REP
1001090,2020 GENERAL ELECTION,39,Jackson,39031400,"DISTRICT COURT JUDGE, JACKSON COUNTY",002,Write-In,100,NON
1001090,2020 GENERAL ELECTION,39,Jackson,39031500,"MEMBER, JACKSON COUNTY COMMISSION, DISTRICT NO. 3",001,Anthony J. H. Buckner,19306,REP
1001090,2020 GENERAL ELECTION,39,Jackson,39031500,"MEMBER, JACKSON COUNTY COMMISSION, DISTRICT NO. 3",002,Write-In,129,NON
1001090,2020 GENERAL ELECTION,39,Jackson,39031600,"MEMBER, JACKSON COUNTY COMMISSION, DISTRICT NO. 4",001,Kevin McBride,19250,REP
1001090,2020 GENERAL ELECTION,39,Jackson,39031600,"MEMBER, JACKSON COUNTY COMMISSION, DISTRICT NO. 4",002,Write-In,122,NON
1001090,2020 GENERAL ELECTION,39,Jackson,39031700,JACKSON COUNTY REVENUE COMMISSIONER,001,Jeff Arnold,19679,REP
1001090,2020 GENERAL ELECTION,39,Jackson,39031700,JACKSON COUNTY REVENUE COMMISSIONER,002,Write-In,95,NON
1001090,2020 GENERAL ELECTION,39,Jackson,39031800,"SUPERINTENDENT, JACKSON COUNTY BOARD OF EDUCATION",001,Kevin Dukes,12439,REP
1001090,2020 GENERAL ELECTION,39,Jackson,39031800,"SUPERINTENDENT, JACKSON COUNTY BOARD OF EDUCATION",002,Kimberly Paris Coates,2983,IND
1001090,2020 GENERAL ELECTION,39,Jackson,39031800,"SUPERINTENDENT, JACKSON COUNTY BOARD OF EDUCATION",003,Write-In,23,NON
1001090,2020 GENERAL ELECTION,39,Jackson,39031900,MEMBER JACKSON COUNTY BOARD OF EDUCATION DISTRICT 3,001,Chad Gorham,13746,REP
1001090,2020 GENERAL ELECTION,39,Jackson,39031900,MEMBER JACKSON COUNTY BOARD OF EDUCATION DISTRICT 3,002,Write-In,83,NON
1001090,2020 GENERAL ELECTION,39,Jackson,39032000,MEMBER JACKSON COUNTY BOARD OF EDUCATION DISTRICT 4,001,"Robert ""Robbie"" King",13502,REP
1001090,2020 GENERAL ELECTION,39,Jackson,39032000,MEMBER JACKSON COUNTY BOARD OF EDUCATION DISTRICT 4,002,Write-In,80,NON
1001090,2020 GENERAL ELECTION,40,Lamar,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,001,Joseph R. Biden,978,DEM
1001090,2020 GENERAL ELECTION,40,Lamar,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,002,Donald J. Trump,6168,REP
1001090,2020 GENERAL ELECTION,40,Lamar,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,003,Jo Jorgensen,33,IND
1001090,2020 GENERAL ELECTION,40,Lamar,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,004,Write-In,8,NON
1001090,2020 GENERAL ELECTION,40,Lamar,00100900,UNITED STATES SENATOR,001,Doug Jones,1070,DEM
1001090,2020 GENERAL ELECTION,40,Lamar,00100900,UNITED STATES SENATOR,002,Tommy Tuberville,6081,REP
1001090,2020 GENERAL ELECTION,40,Lamar,00100900,UNITED STATES SENATOR,003,Write-In,3,NON
1001090,2020 GENERAL ELECTION,40,Lamar,00100940,"UNITED STATES REPRESENTATIVE, 4TH CONGRESSIONAL DISTRICT",001,Rick Neighbors,943,DEM
1001090,2020 GENERAL ELECTION,40,Lamar,00100940,"UNITED STATES REPRESENTATIVE, 4TH CONGRESSIONAL DISTRICT",002,Robert Aderholt,6160,REP
1001090,2020 GENERAL ELECTION,40,Lamar,00100940,"UNITED STATES REPRESENTATIVE, 4TH CONGRESSIONAL DISTRICT",003,Write-In,1,NON
1001090,2020 GENERAL ELECTION,40,Lamar,00101400,"ASSOCIATE JUSTICE OF THE SUPREME COURT, PLACE 1",001,Greg Shaw,6159,REP
1001090,2020 GENERAL ELECTION,40,Lamar,00101400,"ASSOCIATE JUSTICE OF THE SUPREME COURT, PLACE 1",002,Write-In,38,NON
1001090,2020 GENERAL ELECTION,40,Lamar,00101410,"ASSOCIATE JUSTICE OF THE SUPREME COURT, PLACE 2",001,Brad Mendheim,6148,REP
1001090,2020 GENERAL ELECTION,40,Lamar,00101410,"ASSOCIATE JUSTICE OF THE SUPREME COURT, PLACE 2",002,Write-In,32,NON
1001090,2020 GENERAL ELECTION,40,Lamar,00102600,"COURT OF CIVIL APPEALS JUDGE, PLACE 1",001,"William C. ""Bill"" Thompson",6151,REP
1001090,2020 GENERAL ELECTION,40,Lamar,00102600,"COURT OF CIVIL APPEALS JUDGE, PLACE 1",002,Write-In,30,NON
1001090,2020 GENERAL ELECTION,40,Lamar,00102700,"COURT OF CIVIL APPEALS JUDGE, PLACE 2",001,Matt Fridy,6140,REP
1001090,2020 GENERAL ELECTION,40,Lamar,00102700,"COURT OF CIVIL APPEALS JUDGE, PLACE 2",002,Write-In,23,NON
1001090,2020 GENERAL ELECTION,40,Lamar,00103100,"COURT OF CRIMINAL APPEALS JUDGE, PLACE 1",001,Mary Windom,6140,REP
1001090,2020 GENERAL ELECTION,40,Lamar,00103100,"COURT OF CRIMINAL APPEALS JUDGE, PLACE 1",002,Write-In,22,NON
1001090,2020 GENERAL ELECTION,40,Lamar,00103200,"COURT OF CRIMINAL APPEALS JUDGE, PLACE 2",001,Beth Kellum,6132,REP
1001090,2020 GENERAL ELECTION,40,Lamar,00103200,"COURT OF CRIMINAL APPEALS JUDGE, PLACE 2",002,Write-In,21,NON
1001090,2020 GENERAL ELECTION,40,Lamar,00103600,"PRESIDENT, PUBLIC SERVICE COMMISSION",001,Laura Casey,1048,DEM
1001090,2020 GENERAL ELECTION,40,Lamar,00103600,"PRESIDENT, PUBLIC SERVICE COMMISSION",002,Twinkle Andress Cavanaugh,5946,REP
1001090,2020 GENERAL ELECTION,40,Lamar,00103600,"PRESIDENT, PUBLIC SERVICE COMMISSION",003,Write-In,2,NON
1001090,2020 GENERAL ELECTION,40,Lamar,00104500,STATE BOARD OF EDUCATION MEMBER DISTRICT 7,001,Belinda Palmer McRae,6134,REP
1001090,2020 GENERAL ELECTION,40,Lamar,00104500,STATE BOARD OF EDUCATION MEMBER DISTRICT 7,002,Write-In,31,NON
1001090,2020 GENERAL ELECTION,40,Lamar,00511100,PROPOSED STATEWIDE AMENDMENT NUMBER ONE (1),001,Yes,5219,NON
1001090,2020 GENERAL ELECTION,40,Lamar,00511100,PROPOSED STATEWIDE AMENDMENT NUMBER ONE (1),002,No,734,NON
1001090,2020 GENERAL ELECTION,40,Lamar,00511200,PROPOSED STATEWIDE AMENDMENT NUMBER TWO (2),001,Yes,2299,NON
1001090,2020 GENERAL ELECTION,40,Lamar,00511200,PROPOSED STATEWIDE AMENDMENT NUMBER TWO (2),002,No,2983,NON
1001090,2020 GENERAL ELECTION,40,Lamar,00511300,PROPOSED STATEWIDE AMENDMENT NUMBER THREE (3),001,Yes,3879,NON
1001090,2020 GENERAL ELECTION,40,Lamar,00511300,PROPOSED STATEWIDE AMENDMENT NUMBER THREE (3),002,No,1552,NON
1001090,2020 GENERAL ELECTION,40,Lamar,00511400,PROPOSED STATEWIDE AMENDMENT NUMBER FOUR (4),001,Yes,2665,NON
1001090,2020 GENERAL ELECTION,40,Lamar,00511400,PROPOSED STATEWIDE AMENDMENT NUMBER FOUR (4),002,No,2622,NON
1001090,2020 GENERAL ELECTION,40,Lamar,00511500,PROPOSED STATEWIDE AMENDMENT NUMBER FIVE (5),001,Yes,3956,NON
1001090,2020 GENERAL ELECTION,40,Lamar,00511500,PROPOSED STATEWIDE AMENDMENT NUMBER FIVE (5),002,No,857,NON
1001090,2020 GENERAL ELECTION,40,Lamar,00511600,PROPOSED STATEWIDE AMENDMENT NUMBER SIX (6),001,Yes,4011,NON
1001090,2020 GENERAL ELECTION,40,Lamar,00511600,PROPOSED STATEWIDE AMENDMENT NUMBER SIX (6),002,No,842,NON
1001090,2020 GENERAL ELECTION,40,Lamar,40031300,"DISTRICT COURT JUDGE, LAMAR COUNTY",001,Jacob S. West,6203,REP
1001090,2020 GENERAL ELECTION,40,Lamar,40031300,"DISTRICT COURT JUDGE, LAMAR COUNTY",002,Write-In,33,NON
1001090,2020 GENERAL ELECTION,40,Lamar,40031400,"MEMBER, LAMAR COUNTY COMMISSION, DISTRICT NO. 2",001,Kevin King,1485,REP
1001090,2020 GENERAL ELECTION,40,Lamar,40031400,"MEMBER, LAMAR COUNTY COMMISSION, DISTRICT NO. 2",002,Write-In,11,NON
1001090,2020 GENERAL ELECTION,40,Lamar,40031500,"MEMBER, LAMAR COUNTY COMMISSION, DISTRICT NO. 4",001,Jeff Long,1726,REP
1001090,2020 GENERAL ELECTION,40,Lamar,40031500,"MEMBER, LAMAR COUNTY COMMISSION, DISTRICT NO. 4",002,Write-In,8,NON
1001090,2020 GENERAL ELECTION,40,Lamar,40031600,LAMAR COUNTY REVENUE COMMISSIONER,001,David Boyett,6272,REP
1001090,2020 GENERAL ELECTION,40,Lamar,40031600,LAMAR COUNTY REVENUE COMMISSIONER,002,Write-In,30,NON
1001090,2020 GENERAL ELECTION,40,Lamar,40031700,"SUPERINTENDENT, LAMAR COUNTY BOARD OF EDUCATION",001,Vance Herron,6233,REP
1001090,2020 GENERAL ELECTION,40,Lamar,40031700,"SUPERINTENDENT, LAMAR COUNTY BOARD OF EDUCATION",002,Write-In,45,NON
1001090,2020 GENERAL ELECTION,40,Lamar,40031800,"MEMBER, LAMAR COUNTY BOARD OF EDUCATION, PLACE 3",001,Carl Northington,6209,REP
1001090,2020 GENERAL ELECTION,40,Lamar,40031800,"MEMBER, LAMAR COUNTY BOARD OF EDUCATION, PLACE 3",002,Write-In,29,NON
1001090,2020 GENERAL ELECTION,40,Lamar,40032500,LAMAR COUNTY LOCAL AMENDMENT,001,Yes,4497,NON
1001090,2020 GENERAL ELECTION,40,Lamar,40032500,LAMAR COUNTY LOCAL AMENDMENT,002,No,1392,NON
1001090,2020 GENERAL ELECTION,41,Lauderdale,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,001,Joseph R. Biden,11872,DEM
1001090,2020 GENERAL ELECTION,41,Lauderdale,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,002,Donald J. Trump,31578,REP
1001090,2020 GENERAL ELECTION,41,Lauderdale,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,003,Jo Jorgensen,533,IND
1001090,2020 GENERAL ELECTION,41,Lauderdale,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,004,Write-In,165,NON
1001090,2020 GENERAL ELECTION,41,Lauderdale,00100900,UNITED STATES SENATOR,001,Doug Jones,13825,DEM
1001090,2020 GENERAL ELECTION,41,Lauderdale,00100900,UNITED STATES SENATOR,002,Tommy Tuberville,29929,REP
1001090,2020 GENERAL ELECTION,41,Lauderdale,00100900,UNITED STATES SENATOR,003,Write-In,87,NON
1001090,2020 GENERAL ELECTION,41,Lauderdale,00100950,"UNITED STATES REPRESENTATIVE, 5TH CONGRESSIONAL DISTRICT",001,Mo Brooks,32863,REP
1001090,2020 GENERAL ELECTION,41,Lauderdale,00100950,"UNITED STATES REPRESENTATIVE, 5TH CONGRESSIONAL DISTRICT",002,Write-In,906,NON
1001090,2020 GENERAL ELECTION,41,Lauderdale,00101400,"ASSOCIATE JUSTICE OF THE SUPREME COURT, PLACE 1",001,Greg Shaw,32430,REP
1001090,2020 GENERAL ELECTION,41,Lauderdale,00101400,"ASSOCIATE JUSTICE OF THE SUPREME COURT, PLACE 1",002,Write-In,602,NON
1001090,2020 GENERAL ELECTION,41,Lauderdale,00101410,"ASSOCIATE JUSTICE OF THE SUPREME COURT, PLACE 2",001,Brad Mendheim,32258,REP
1001090,2020 GENERAL ELECTION,41,Lauderdale,00101410,"ASSOCIATE JUSTICE OF THE SUPREME COURT, PLACE 2",002,Write-In,589,NON
1001090,2020 GENERAL ELECTION,41,Lauderdale,00102600,"COURT OF CIVIL APPEALS JUDGE, PLACE 1",001,"William C. ""Bill"" Thompson",32246,REP
1001090,2020 GENERAL ELECTION,41,Lauderdale,00102600,"COURT OF CIVIL APPEALS JUDGE, PLACE 1",002,Write-In,532,NON
1001090,2020 GENERAL ELECTION,41,Lauderdale,00102700,"COURT OF CIVIL APPEALS JUDGE, PLACE 2",001,Matt Fridy,32003,REP
1001090,2020 GENERAL ELECTION,41,Lauderdale,00102700,"COURT OF CIVIL APPEALS JUDGE, PLACE 2",002,Write-In,536,NON
1001090,2020 GENERAL ELECTION,41,Lauderdale,00103100,"COURT OF CRIMINAL APPEALS JUDGE, PLACE 1",001,Mary Windom,32097,REP
1001090,2020 GENERAL ELECTION,41,Lauderdale,00103100,"COURT OF CRIMINAL APPEALS JUDGE, PLACE 1",002,Write-In,534,NON
1001090,2020 GENERAL ELECTION,41,Lauderdale,00103200,"COURT OF CRIMINAL APPEALS JUDGE, PLACE 2",001,Beth Kellum,31989,REP
1001090,2020 GENERAL ELECTION,41,Lauderdale,00103200,"COURT OF CRIMINAL APPEALS JUDGE, PLACE 2",002,Write-In,525,NON
1001090,2020 GENERAL ELECTION,41,Lauderdale,00103600,"PRESIDENT, PUBLIC SERVICE COMMISSION",001,Laura Casey,12551,DEM
1001090,2020 GENERAL ELECTION,41,Lauderdale,00103600,"PRESIDENT, PUBLIC SERVICE COMMISSION",002,Twinkle Andress Cavanaugh,29998,REP
1001090,2020 GENERAL ELECTION,41,Lauderdale,00103600,"PRESIDENT, PUBLIC SERVICE COMMISSION",003,Write-In,45,NON
1001090,2020 GENERAL ELECTION,41,Lauderdale,00104500,STATE BOARD OF EDUCATION MEMBER DISTRICT 7,001,Belinda Palmer McRae,31980,REP
1001090,2020 GENERAL ELECTION,41,Lauderdale,00104500,STATE BOARD OF EDUCATION MEMBER DISTRICT 7,002,Write-In,541,NON
1001090,2020 GENERAL ELECTION,41,Lauderdale,00511100,PROPOSED STATEWIDE AMENDMENT NUMBER ONE (1),001,Yes,31324,NON
1001090,2020 GENERAL ELECTION,41,Lauderdale,00511100,PROPOSED STATEWIDE AMENDMENT NUMBER ONE (1),002,No,6798,NON
1001090,2020 GENERAL ELECTION,41,Lauderdale,00511200,PROPOSED STATEWIDE AMENDMENT NUMBER TWO (2),001,Yes,16076,NON
1001090,2020 GENERAL ELECTION,41,Lauderdale,00511200,PROPOSED STATEWIDE AMENDMENT NUMBER TWO (2),002,No,17241,NON
1001090,2020 GENERAL ELECTION,41,Lauderdale,00511300,PROPOSED STATEWIDE AMENDMENT NUMBER THREE (3),001,Yes,23454,NON
1001090,2020 GENERAL ELECTION,41,Lauderdale,00511300,PROPOSED STATEWIDE AMENDMENT NUMBER THREE (3),002,No,10675,NON
1001090,2020 GENERAL ELECTION,41,Lauderdale,00511400,PROPOSED STATEWIDE AMENDMENT NUMBER FOUR (4),001,Yes,21184,NON
1001090,2020 GENERAL ELECTION,41,Lauderdale,00511400,PROPOSED STATEWIDE AMENDMENT NUMBER FOUR (4),002,No,12441,NON
1001090,2020 GENERAL ELECTION,41,Lauderdale,00511500,PROPOSED STATEWIDE AMENDMENT NUMBER FIVE (5),001,Yes,24684,NON
1001090,2020 GENERAL ELECTION,41,Lauderdale,00511500,PROPOSED STATEWIDE AMENDMENT NUMBER FIVE (5),002,No,6886,NON
1001090,2020 GENERAL ELECTION,41,Lauderdale,00511600,PROPOSED STATEWIDE AMENDMENT NUMBER SIX (6),001,Yes,31107,NON
1001090,2020 GENERAL ELECTION,41,Lauderdale,00511600,PROPOSED STATEWIDE AMENDMENT NUMBER SIX (6),002,No,7051,NON
1001090,2020 GENERAL ELECTION,41,Lauderdale,41031300,"CHAIRMAN, LAUDERDALE COUNTY COMMISSION",001,Candy Haddock,12044,DEM
1001090,2020 GENERAL ELECTION,41,Lauderdale,41031300,"CHAIRMAN, LAUDERDALE COUNTY COMMISSION",002,Danny Pettus,31262,REP
1001090,2020 GENERAL ELECTION,41,Lauderdale,41031300,"CHAIRMAN, LAUDERDALE COUNTY COMMISSION",003,Write-In,35,NON
1001090,2020 GENERAL ELECTION,41,Lauderdale,41031400,"MEMBER, LAUDERDALE COUNTY COMMISSION, DISTRICT NO. 1",001,Ron Hughes,5439,DEM
1001090,2020 GENERAL ELECTION,41,Lauderdale,41031400,"MEMBER, LAUDERDALE COUNTY COMMISSION, DISTRICT NO. 1",002,"William ""Roger"" Garner",16554,REP
1001090,2020 GENERAL ELECTION,41,Lauderdale,41031400,"MEMBER, LAUDERDALE COUNTY COMMISSION, DISTRICT NO. 1",003,Write-In,17,NON
1001090,2020 GENERAL ELECTION,41,Lauderdale,41031500,"MEMBER, LAUDERDALE COUNTY COMMISSION, DISTRICT NO. 2",001,Elaine Mokwunye,6445,DEM
1001090,2020 GENERAL ELECTION,41,Lauderdale,41031500,"MEMBER, LAUDERDALE COUNTY COMMISSION, DISTRICT NO. 2",002,Fay Parker,14401,REP
1001090,2020 GENERAL ELECTION,41,Lauderdale,41031500,"MEMBER, LAUDERDALE COUNTY COMMISSION, DISTRICT NO. 2",003,Write-In,27,NON
1001090,2020 GENERAL ELECTION,41,Lauderdale,41031600,LAUDERDALE COUNTY REVENUE COMMISSIONER,001,Danny Hendrix,18707,DEM
1001090,2020 GENERAL ELECTION,41,Lauderdale,41031600,LAUDERDALE COUNTY REVENUE COMMISSIONER,002,Billy James Hammock,24598,REP
1001090,2020 GENERAL ELECTION,41,Lauderdale,41031600,LAUDERDALE COUNTY REVENUE COMMISSIONER,003,Write-In,32,NON
1001090,2020 GENERAL ELECTION,41,Lauderdale,41031700,"SUPERINTENDENT, LAUDERDALE COUNTY BOARD OF EDUCATION",001,Jerry Hill,33049,REP
1001090,2020 GENERAL ELECTION,41,Lauderdale,41031700,"SUPERINTENDENT, LAUDERDALE COUNTY BOARD OF EDUCATION",002,Write-In,632,NON
1001090,2020 GENERAL ELECTION,41,Lauderdale,41031800,MEMBER LAUDERDALE COUNTY BOARD OF EDUCATION PLACE 5,001,Carolyn Waterman,5037,DEM
1001090,2020 GENERAL ELECTION,41,Lauderdale,41031800,MEMBER LAUDERDALE COUNTY BOARD OF EDUCATION PLACE 5,002,Ronnie Owens,21082,REP
1001090,2020 GENERAL ELECTION,41,Lauderdale,41031800,MEMBER LAUDERDALE COUNTY BOARD OF EDUCATION PLACE 5,003,Write-In,22,NON
1001090,2020 GENERAL ELECTION,41,Lauderdale,41032500,LAUDERDALE COUNTY LOCAL AMENDMENT,001,Yes,21940,NON
1001090,2020 GENERAL ELECTION,41,Lauderdale,41032500,LAUDERDALE COUNTY LOCAL AMENDMENT,002,No,12061,NON
1001090,2020 GENERAL ELECTION,42,Lawrence,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,001,Joseph R. Biden,3544,DEM
1001090,2020 GENERAL ELECTION,42,Lawrence,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,002,Donald J. Trump,12266,REP
1001090,2020 GENERAL ELECTION,42,Lawrence,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,003,Jo Jorgensen,126,IND
1001090,2020 GENERAL ELECTION,42,Lawrence,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,004,Write-In,21,NON
1001090,2020 GENERAL ELECTION,42,Lawrence,00100900,UNITED STATES SENATOR,001,Doug Jones,4192,DEM
1001090,2020 GENERAL ELECTION,42,Lawrence,00100900,UNITED STATES SENATOR,002,Tommy Tuberville,11655,REP
1001090,2020 GENERAL ELECTION,42,Lawrence,00100900,UNITED STATES SENATOR,003,Write-In,33,NON
1001090,2020 GENERAL ELECTION,42,Lawrence,00100940,"UNITED STATES REPRESENTATIVE, 4TH CONGRESSIONAL DISTRICT",001,Rick Neighbors,3454,DEM
